filename, source_url
auto_warehouse_img05.jpg, https://www.cowintech.com/img/sub/auto_warehouse_img05.jpg
auto_warehouse_img10.jpg, https://www.cowintech.com/img/sub/auto_warehouse_img10.jpg
삼성전기_AGV1.jpg, https://www.cowintech.com/upload/thumb/%EC%82%BC%EC%84%B1%EC%A0%84%EA%B8%B0%20AGV1.jpg
design_img13.jpg, https://www.cowintech.com/img/sub/design_img13.jpg
그림1.png, https://www.cowintech.com/upload/thumb/%EA%B7%B8%EB%A6%BC1.png
auto_warehouse_img02.jpg, https://www.cowintech.com/img/sub/auto_warehouse_img02.jpg
design_img14.jpg, https://www.cowintech.com/img/sub/design_img14.jpg
